"","Country","Region","district","Product","date","Open","High","Low","Close","Currency"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-02-01","18465.07","20109.07","16821.08","17100","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-03-01","15961.78","17252.35","14671.22","20289.92","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-04-01","21364.13","24092.25","18636.02","23479.84","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-05-01","26348.97","29148.27","23549.67","26669.76","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-06-01","30169.4","32682.83","27655.97","29859.68","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-07-01","31199.39","33357.07","29041.71","29576.1","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-08-01","28035.67","29743.16","26328.18","22764.48","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-09-01","19988.14","21497.79","18478.48","21007","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-10-01","20339.16","21309.91","19368.42","19583.2","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-11-01","19911.62","20267.7","19555.53","19826.9","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2020-12-01","20623.27","21353.45","19893.1","20157.6","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-01-01","20037.19","21038.16","19036.22","19970.8","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-02-01","19220.24","20396.76","18043.72","20821.72","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-03-01","20936.25","21971.07","19901.44","21112.58","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-04-01","21937.45","23205.19","20669.71","28659.6","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-05-01","31968.19","32258.94","31677.44","28876.71","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-06-01","29462.66","30492.1","28433.22","32017.32","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-07-01","32384.3","33440.25","31328.36","32476.04","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-08-01","32070.92","33160.62","30981.22","27150","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-09-01","25683.26","27292.62","24073.91","26000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-10-01","25586.73","26177.35","24996.1","26000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-11-01","26110.6","27078.24","25142.95","28053.33","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2021-12-01","29113.97","30108.99","28118.96","28800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-01-01","29473.03","30980.33","27965.73","28841.38","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-02-01","28849.13","30596.79","27101.46","34278.57","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-03-01","36352.81","38307.73","34397.9","35042.9","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-04-01","36090.93","36915.75","35266.11","36772.15","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-05-01","37925.8","39313.68","36537.92","35923.28","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-06-01","35487.2","37116.26","33858.15","43500","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-07-01","45883.32","49120.79","42645.86","43000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","milk","2022-08-01","43572.71","45907.67","41237.75","42616.51","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-01-01","39080.6","39776.16","38385.05","38137.36","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-02-01","36985.75","37634.73","36336.77","37180.81","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-03-01","36430.99","37029.37","35832.61","37393.8","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-04-01","38233.06","38810.68","37655.44","23750","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-05-01","22375.08","22983.26","21766.89","23600","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-06-01","22763.27","23337.51","22189.02","23666","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-07-01","23843.53","24397.35","23289.71","24436.3","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-08-01","25311.06","25861.83","24760.3","25206.6","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-09-01","26094.71","26628.93","25560.5","25976.9","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-10-01","26156.7","26675.5","25637.9","26747.2","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-11-01","26819.02","27329.34","26308.71","23956.96","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2017-12-01","22418.8","22958.26","21879.35","23241.2","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-01-01","22549.47","23043.06","22055.88","22468.12","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-02-01","22566.88","23016.15","22117.62","22460.27","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-03-01","22948.21","23368.51","22527.91","22772.93","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-04-01","23003.13","23403.55","22602.71","23662.5","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-05-01","23756.65","24152.84","23360.46","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-06-01","23563.56","23937","23190.11","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-07-01","24051.81","24414.42","23689.2","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-08-01","23904.09","24250.06","23558.12","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-09-01","23945.79","24272.41","23619.17","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-10-01","23432.25","23760.05","23104.45","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-11-01","23505.23","23814.71","23195.74","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2018-12-01","23660.78","23954.46","23367.1","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-01-01","24018.79","24298.26","23739.32","23700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-02-01","23963.15","24229.16","23697.13","24000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-03-01","24250.19","24508.85","23991.53","24000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-04-01","24028.69","24276.02","23781.37","24818.13","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-05-01","25335.3","25616.3","25054.29","25853.56","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-06-01","26696.06","27008.18","26383.94","26926.05","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-07-01","27682.33","27998.61","27366.04","27800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-08-01","28360.25","28679.83","28040.67","27800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-09-01","27264.13","27603.2","26925.06","27800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-10-01","27749.47","28080.85","27418.09","27800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-11-01","28127.61","28448.64","27806.57","35810.21","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2019-12-01","39170.22","40002.14","38338.3","29452.87","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-01-01","28376.14","29237.42","27514.87","26531.54","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-02-01","23358.36","24363.16","22353.57","25762.46","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-03-01","25042.09","25967.15","24117.02","29113.12","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-04-01","32063.91","33272.32","30855.5","32463.78","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-05-01","36516.44","37873.5","35159.37","35814.43","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-06-01","37867.28","39257.36","36477.19","39165.09","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-07-01","39518.57","40973.67","38063.47","38389.08","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-08-01","36097.24","37430.19","34764.29","30981.14","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-09-01","28780.45","29826.05","27734.86","29883.52","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-10-01","29958.34","30900.68","29016","28103.86","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-11-01","28672.28","29516.89","27827.67","30072.74","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2020-12-01","30811.19","31652.64","29969.75","31580.83","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-01-01","32309.89","33191.55","31428.22","28992.63","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-02-01","26625.97","27532.61","25719.33","30858.13","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-03-01","31669.75","32684.62","30654.88","30451.91","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-04-01","31745.92","32683.2","30808.64","38016.81","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-05-01","41445.99","42644.53","40247.45","38492.7","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-06-01","39939.89","41072.02","38807.76","39008.92","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-07-01","36778.79","37923.22","35634.37","38578.36","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-08-01","38157.67","39286.3","37029.04","32535.69","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-09-01","30051.47","31141.33","28961.62","32586.07","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-10-01","33123.65","34138.64","32108.65","32696.42","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-11-01","33840.14","34787.34","32892.94","35409.95","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2021-12-01","36963.96","37945.24","35982.68","39007.01","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-01-01","40981.29","42119.15","39843.43","35605.4","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-02-01","33354.71","34472.5","32236.93","40958.48","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-03-01","43424.03","44891.3","41956.77","40951.87","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-04-01","43548.59","44966.99","42130.18","41282.63","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-05-01","40763.3","42215.28","39311.33","41707.25","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-06-01","42194.07","43596.77","40791.38","47088.18","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-07-01","49063.37","50685.09","47441.64","46234.69","SOS"
"","Somalia","Shabelle Dhexe","Balcad","oil","2022-08-01","47481.48","48967.5","45995.47","44922.77","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-01-01","12747.16","12960.11","12534.22","13112.73","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-02-01","12952.53","13222.18","12682.88","12947.83","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-03-01","12888.6","13236.5","12540.69","13183.6","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-04-01","13559.71","13926.51","13192.91","13333","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-05-01","13480.27","13874.27","13086.26","13333","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-06-01","13194.86","13614.09","12775.63","13365.28","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-07-01","13333.96","13768.51","12899.42","13214.71","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-08-01","13304.35","13748.2","12860.49","13708.73","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-09-01","14077.23","14497.89","13656.57","13179.35","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-10-01","12867.96","13003.16","12732.77","13314.52","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-11-01","13261.42","13349.77","13173.07","13333","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2017-12-01","13402.74","13677.28","13128.21","13250","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-01-01","13411.39","13747.54","13075.24","13750","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-02-01","14011.38","14362.94","13659.82","13838.48","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-03-01","13853.95","14246.22","13461.68","14032.39","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-04-01","14227.91","14650.15","13805.68","14229.33","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-05-01","14442.51","14897.87","13987.15","14800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-06-01","15167.96","15620.36","14715.57","14300","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-07-01","14064.6","14211.61","13917.58","14300","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-08-01","14211.47","14503.33","13919.61","13800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-09-01","13496.78","13789.47","13204.09","13600","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-10-01","13544.08","13899.26","13188.9","14200","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-11-01","14590.24","14798.51","14381.97","13500","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2018-12-01","13254.73","13697.44","12812.03","13700","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-01-01","13686.68","14032.21","13341.15","13800","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-02-01","13787.67","13920.01","13655.33","14300","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-03-01","14829.89","14962.07","14697.72","14000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-04-01","14016.47","14362.99","13669.95","14000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-05-01","13789.54","13872.88","13706.21","14050","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-06-01","13909.67","14133.72","13685.62","14000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-07-01","14242.4","14570.06","13914.74","14000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-08-01","14190.01","14558.3","13821.72","14315.78","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-09-01","14316.7","14737.32","13896.08","14506.35","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-10-01","14535.72","14986.14","14085.31","14699.89","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-11-01","15059.08","15536.42","14581.73","15260","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2019-12-01","15760.82","16268.23","15253.41","14750","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-01-01","14394.48","14439.31","14349.65","14875","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-02-01","14715.9","14899.78","14532.03","14000","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-03-01","13616.05","13761.68","13470.41","14600","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-04-01","15090.57","15555.09","14626.05","14790.24","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-05-01","14984.73","15277.37","14692.1","15083.33","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-06-01","15272.56","15429.89","15115.22","15295.56","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-07-01","15379.62","15709.55","15049.69","15075.38","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-08-01","15038.97","15412.87","14665.08","14406.21","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-09-01","14043.7","14316.52","13770.87","14230","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-10-01","13981.4","14340.11","13622.69","14048","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-11-01","13958.84","14371.44","13546.24","14072.41","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2020-12-01","14266.52","14714.07","13818.97","14458.47","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-01-01","14737.63","15214.41","14260.85","14741.15","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-02-01","14880.11","15389.99","14370.23","14879.63","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-03-01","14998.37","15529.38","14467.36","15209.68","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-04-01","15489.12","16031.76","14946.49","15048","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-05-01","15030.63","15529.16","14532.1","15479.14","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-06-01","15671.61","16152.24","15190.98","15751.99","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-07-01","15966.68","16489.82","15443.54","16030","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-08-01","16373.34","16926.52","15820.16","16475","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-09-01","16772.18","17352.44","16191.91","16314.82","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-10-01","16190.78","16724.83","15656.74","16774.51","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-11-01","17014.26","17493.11","16535.42","17189.26","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2021-12-01","17603.75","18135.02","17072.48","16918.35","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-01-01","16950.66","17375.79","16525.53","17228.12","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-02-01","17222.15","17700.57","16743.73","17262.08","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-03-01","17214.44","17739.86","16689.02","17173.7","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-04-01","17361.21","17911.78","16810.64","17980.25","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-05-01","18567.38","19056.89","18077.87","17593.55","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-06-01","17389.43","17564.82","17214.03","17500","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-07-01","17316.42","17688.54","16944.31","17500","SOS"
"","Somalia","Shabelle Dhexe","Balcad","rice","2022-08-01","17488.34","17933.74","17042.94","17435.1","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-01-01","9991.7","10634.14","9349.25","11293.12","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-02-01","12388.14","12544.59","12231.69","10291.9","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-03-01","10417.3","11281.51","9553.08","10835.63","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-04-01","10654.33","11250.85","10057.81","11215.57","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-05-01","11645.49","11962.49","11328.5","11184.55","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-06-01","11454.05","11808.23","11099.87","12030.24","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-07-01","12495.61","13037.74","11953.49","10364.75","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-08-01","9887.54","10625.84","9149.24","11879","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-09-01","12382.25","13646.29","11118.21","10591.95","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-10-01","10723.25","11872.04","9574.46","10192.37","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-11-01","9758.53","10591.86","8925.19","8645.44","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2017-12-01","8038.04","8701.43","7374.66","8840.42","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-01-01","8748.92","9328.94","8168.89","9289.05","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-02-01","9831.82","10223.88","9439.76","9250.85","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-03-01","9512.69","9532.31","9493.08","8719.75","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-04-01","8469.09","8642.66","8295.51","7401.41","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-05-01","6836.17","7103.15","6569.19","7725.15","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-06-01","7714.13","8076.73","7351.54","7376.58","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-07-01","7592.26","7779.61","7404.91","6746.47","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-08-01","6500.25","6652.26","6348.24","5995.31","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-09-01","5621.84","5799.12","5444.57","5659.74","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-10-01","5495.43","5823.66","5167.2","5583.66","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-11-01","5688.07","6084.78","5291.36","5845.64","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2018-12-01","6098.15","6555.75","5640.55","6040.89","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-01-01","6277.31","6787.59","5767.03","6091.87","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-02-01","6206.8","6739.46","5674.13","5964.92","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-03-01","5962.49","6491.4","5433.59","6285.11","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-04-01","6500.03","7050.15","5949.91","6706.46","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-05-01","7093.13","7694.27","6491.98","7278.06","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-06-01","7726.52","8391.81","7061.22","7392.7","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-07-01","7609.41","8278.34","6940.47","7291.75","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-08-01","7254.85","7912.16","6597.54","7244.42","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-09-01","7273.89","7944.07","6603.72","6894.83","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-10-01","6832.69","7451.74","6213.63","6838.4","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-11-01","6831.27","7459.84","6202.69","6767.31","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2019-12-01","6863.15","7492.18","6234.11","6966.25","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-01-01","7156.39","7805.95","6506.83","6868.43","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-02-01","6976.13","7601.53","6350.72","7179.8","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-03-01","7381.61","8032.06","6731.15","6894.58","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-04-01","6937.84","7517.89","6357.8","7460.71","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-05-01","7758.63","8334.15","7183.11","8383.2","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-06-01","9116.99","9696.16","8537.81","8926.89","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-07-01","9489.67","10162.59","8816.75","8733.7","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-08-01","8685.31","9263.88","8106.73","9301.13","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-09-01","9532.14","10126.85","8937.42","8244.74","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-10-01","8004.43","8072.47","7936.38","7550.15","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-11-01","7102.86","7395.88","6809.84","8270.56","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2020-12-01","8659.01","9133.27","8184.75","8600.21","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-01-01","9171.79","9194.56","9149.02","8613.45","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-02-01","8721.89","8990.4","8453.37","8706.27","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-03-01","8702.91","9164.55","8241.27","8981.55","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-04-01","9234.07","9788.94","8679.21","9213.26","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-05-01","9506.5","10147.55","8865.46","10434.55","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-06-01","11207.14","11759.61","10654.68","11742.11","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-07-01","12832.94","13531.41","12134.47","12943.8","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-08-01","13846.92","14734.75","12959.1","13964.78","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-09-01","14633.86","15669.36","13598.36","13408.07","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-10-01","13309.89","14154.48","12465.31","13846.05","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-11-01","13910.31","14852.98","12967.64","13946.73","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2021-12-01","14279.44","15313.04","13245.85","14326.56","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-01-01","14670.53","15786.35","13554.71","15127.65","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-02-01","15690.58","16880.58","14500.59","15961.93","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-03-01","16650.56","17934.49","15366.63","16306.98","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-04-01","16711.8","18038.33","15385.27","16337.82","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-05-01","16445.82","17782.33","15109.3","16571.51","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-06-01","16788","18160.27","15415.74","17052.92","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-07-01","17501.19","18917.35","16085.04","18592.07","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","maize","2022-08-01","19630.05","21052.04","18208.07","19166.13","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-01-01","27239.23","27980.84","26497.61","28815.71","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-02-01","29460.15","29612.37","29307.92","28103.32","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-03-01","28130.81","28564.48","27697.13","29013.89","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-04-01","29292.51","29515.54","29069.49","27140.57","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-05-01","26500.22","27435.93","25564.52","27516.82","SOS"
"","Somalia","Shabelle Dhexe","Jowhar","milk","2017-06-01","27416.66","28207.22","26626.1","27738.52","SOS"
